order_item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return,discount_valid
2680,1096,516,1,2041.95,20.06,False,True
2681,1191,266,4,2036.03,30.57,False,True
2682,39,250,6,1789.58,55.06,False,True
2683,265,70,5,64.22,2.73,False,True
2684,1061,269,8,1334.73,37.94,False,True
2685,377,66,8,2155.39,12.58,False,True
2686,263,22,8,643.25,18.41,False,True
2687,266,107,1,2012.95,23.71,False,True
2688,135,13,2,589.86,57.6,False,True
2689,933,311,3,1713.16,13.92,False,True
2690,732,434,8,330.54,22.67,False,True
2691,158,536,8,1789.71,49.39,False,True
2692,1006,434,6,2162.6,28.82,False,True
2693,1345,79,2,1334.91,36.88,False,True
2694,1318,165,4,101.89,35.22,False,True
2695,654,350,2,1614.78,49.7,False,True
2696,458,288,1,1249.08,39.44,False,True
2697,639,42,2,872.85,19.14,False,True
2698,679,198,6,599.87,8.41,False,True
2699,741,286,4,1460.91,40.46,False,True
2700,648,258,6,2119.36,0.51,False,True
2701,112,480,6,497.06,16.75,False,True
2702,113,355,6,1890.63,16.02,False,True
2703,74,461,7,1142.8,30.2,False,True
2704,1077,169,3,2437.51,45.74,False,True
2705,65,40,1,2314.29,45.37,False,True
2706,636,507,2,1956.82,6.34,False,True
2707,909,376,1,2231.8,56.56,False,True
2708,48,319,2,1306.93,16.41,False,True
2709,888,130,8,152.94,32.92,False,True
2710,963,85,2,1257.69,0.83,False,True
2711,497,161,5,1650.74,45.28,False,True
2712,950,251,7,1932.83,36.81,False,True
2713,989,263,1,1888.13,3.42,False,True
2714,467,526,8,1562.7,30.01,False,True
2715,1209,147,3,712.66,51.3,False,True
2716,249,108,1,237.65,58.66,False,True
2717,502,140,6,1724.9,5.81,False,True
2718,256,171,8,146.89,14.52,False,True
2719,943,278,6,2221.31,28.14,False,True
2720,59,339,2,2188.97,12.33,False,True
2721,150,345,2,1481.72,1.62,False,True
2722,282,29,4,1843.83,12.23,False,True
2723,68,370,5,665.62,25.43,False,True
2724,897,251,4,1403.54,18.96,False,True
2725,870,123,6,1671.85,42.93,False,True
2726,638,277,2,1337.18,19.77,False,True
2727,430,450,6,1340.61,31.8,False,True
2728,1475,378,5,2418.88,11.49,False,True
2729,400,356,6,1280.38,56.94,False,True
2730,1288,342,1,843.48,29.75,False,True
2731,94,510,8,2021.7,47.3,False,True
2732,604,135,8,1233.39,17.12,False,True
2733,561,400,1,768.77,3.17,False,True
2734,891,9,3,978.49,7.55,False,True
2735,1376,469,4,1244.61,47.11,False,True
2736,1152,361,7,56.64,7.28,False,True
2737,521,25,5,2025.52,11.89,False,True
2738,892,45,4,357.63,15.17,False,True
2739,64,451,3,904.62,47.64,False,True
2740,1448,489,7,1935.76,22.3,False,True
2741,1330,237,5,620.08,30.51,False,True
2742,1088,265,8,1394.24,41.14,False,True
2743,498,438,5,1426.92,20.17,False,True
2744,628,363,8,1833.95,10.4,False,True
2745,1486,198,5,1704.23,48.06,False,True
2746,900,110,3,2329.78,1.42,False,True
2747,437,214,3,1192.11,24.52,False,True
2748,555,32,1,699.02,20.18,False,True
2749,751,102,4,1264.08,57.89,False,True
2750,718,7,3,1332.08,2.27,False,True
2751,1331,299,6,428.42,31.55,False,True
2752,1471,139,7,1228.47,10.95,False,True
2753,1280,216,4,2050.7,27.41,False,True
2754,1498,137,4,1521.74,34.71,False,True
2755,164,353,7,8.53,9.91,False,True
2756,528,199,7,2391.25,47.24,False,True
2757,704,222,6,1193.62,1.58,False,True
2758,372,5,2,1392.5,39.92,False,True
2759,1164,371,4,1170.35,54.27,False,True
2761,106,164,6,1518.31,41.8,False,True
2762,1077,153,1,1520.7,10.37,False,True
2764,712,185,6,1427.74,7.88,False,True
2765,430,78,8,2365.46,21.65,False,True
2766,1272,31,1,1986.94,53.16,False,True
2767,580,69,5,308.8,1.44,False,True
2768,909,526,6,1291.61,19.47,False,True
2770,89,304,3,2253.64,37.32,False,True
2771,1387,403,7,2388.81,54.68,False,True
2772,590,138,4,1630.0,39.73,False,True
2773,95,266,8,2192.47,11.6,False,True
2774,606,207,2,1067.23,56.85,False,True
2775,774,460,7,1411.28,51.89,False,True
2776,1427,369,2,2394.55,23.72,False,True
2777,895,469,5,2374.3,37.49,False,True
2778,1338,461,4,1139.01,58.02,False,True
2780,302,265,8,1368.72,0.16,False,True
2781,81,495,6,175.34,26.82,False,True
2782,807,183,3,1893.34,46.41,False,True
2783,452,163,6,1941.9,21.85,False,True
2784,991,190,4,17.12,20.48,False,True
2787,684,503,1,1745.97,12.13,False,True
2788,551,75,7,849.25,35.3,False,True
2789,662,445,8,2165.03,48.98,False,True
2790,57,511,1,1249.31,5.96,False,True
2791,570,246,1,1960.92,4.76,False,True
2792,1353,500,5,496.45,4.95,False,True
2793,1492,391,8,1094.47,54.39,False,True
2794,979,502,6,641.14,30.1,False,True
2795,879,125,8,772.48,29.34,False,True
2796,741,240,8,436.94,15.49,False,True
2797,1172,177,4,1785.82,35.11,False,True
2798,1074,164,1,40.67,7.38,False,True
2799,284,7,5,2307.87,27.2,False,True
2800,990,73,5,280.61,38.99,False,True
2801,778,400,-3,1047.14,13.84,True,True
2802,174,102,5,929.6,29.49,False,True
2803,1367,461,6,2041.97,23.09,False,True
2804,516,493,6,318.68,44.24,False,True
2805,701,144,6,2316.8,21.83,False,True
2806,589,532,8,2490.19,17.95,False,True
2807,565,146,6,1732.39,36.44,False,True
2808,1219,550,7,1963.88,3.7,False,True
2809,981,144,7,509.41,9.73,False,True
2810,180,264,4,2499.56,14.34,False,True
2812,1090,332,6,337.91,9.21,False,True
2813,805,107,7,1523.49,20.79,False,True
2814,1449,536,8,2394.33,11.98,False,True
2815,1028,468,4,823.81,57.31,False,True
2816,1265,443,4,2020.67,48.34,False,True
2817,728,448,3,820.92,54.24,False,True
2818,1419,126,2,1938.41,25.93,False,True
2819,541,435,8,1055.16,35.51,False,True
2820,806,550,6,2092.09,35.39,False,True
2821,392,445,1,230.69,7.87,False,True
2822,1013,79,6,2140.87,51.83,False,True
2823,19,193,3,256.64,46.55,False,True
2824,749,78,6,1828.87,49.58,False,True
2825,1481,278,1,239.16,24.48,False,True
2826,1295,242,6,95.99,11.32,False,True
2827,270,393,2,2386.25,3.22,False,True
2828,1013,322,5,168.54,9.58,False,True
2829,290,290,6,127.93,0.87,False,True
2831,1158,477,-3,678.23,47.26,True,True
2832,177,25,8,245.0,14.14,False,True
2833,673,248,8,1189.41,29.37,False,True
2834,727,352,8,322.55,56.82,False,True
2835,692,329,5,1173.04,54.55,False,True
2836,833,439,4,1452.34,34.63,False,True
2837,262,273,3,2404.49,56.02,False,True
2838,202,213,4,1593.29,26.2,False,True
2839,968,339,8,1185.52,53.07,False,True
2840,1158,72,1,556.51,41.32,False,True
2841,225,152,4,1420.56,18.9,False,True
2842,1368,90,2,1975.48,56.42,False,True
2843,383,182,7,2141.66,19.51,False,True
2844,182,47,-3,2086.23,15.07,True,True
2845,442,402,3,1873.13,47.66,False,True
2846,1205,96,1,1580.69,9.01,False,True
2847,905,408,3,1157.23,37.63,False,True
2848,914,328,4,474.95,13.08,False,True
2849,30,45,7,533.21,20.53,False,True
2850,1497,435,8,2212.35,22.18,False,True
2852,562,432,5,2051.01,47.34,False,True
2853,1373,424,2,838.79,44.09,False,True
2855,1055,376,8,992.73,21.54,False,True
2856,1160,370,7,36.45,38.43,False,True
2857,469,225,3,1425.58,16.32,False,True
2858,525,144,3,2427.05,5.55,False,True
2859,544,347,6,2098.75,38.47,False,True
2860,471,497,2,715.43,18.41,False,True
2861,118,190,2,555.59,10.74,False,True
2862,1146,147,4,907.45,18.68,False,True
2863,1375,195,6,87.18,40.42,False,True
2864,626,404,1,1154.86,38.78,False,True
2865,1212,337,8,1348.55,59.92,False,True
2866,603,511,1,130.49,30.35,False,True
2867,637,311,7,1520.88,13.32,False,True
2868,1402,5,5,529.85,9.53,False,True
2869,1398,365,6,841.8,47.23,False,True
2870,875,170,7,953.91,8.78,False,True
2871,293,336,8,616.39,43.07,False,True
2872,846,170,5,1171.47,40.32,False,True
2873,494,260,7,1043.39,21.21,False,True
2874,611,396,7,2175.87,30.13,False,True
2875,1125,396,8,2356.9,10.16,False,True
2876,514,261,6,213.04,37.29,False,True
2877,664,428,5,686.32,58.5,False,True
2878,467,241,1,307.66,11.44,False,True
2879,961,431,4,1237.43,58.17,False,True
2880,508,3,3,404.06,4.61,False,True
2881,441,99,1,19.73,34.8,False,True
2882,746,156,4,2035.15,45.59,False,True
2884,376,251,7,1212.35,6.74,False,True
2885,1275,357,4,248.72,29.16,False,True
2886,656,409,1,24.47,6.31,False,True
2887,1192,82,6,2108.02,49.25,False,True
2888,357,302,5,2478.01,30.62,False,True
2889,986,117,5,1798.36,37.13,False,True
2890,233,477,8,31.93,31.98,False,True
2891,382,34,4,1643.69,31.18,False,True
2892,1117,207,2,450.91,6.8,False,True
2893,1365,13,-5,2176.73,15.92,True,True
2894,156,240,6,471.32,9.61,False,True
2895,303,44,2,251.33,20.78,False,True
2896,595,170,4,422.83,40.78,False,True
2897,208,86,2,2009.0,28.1,False,True
2898,1100,422,1,452.9,11.33,False,True
2899,814,263,4,1950.39,2.45,False,True
2900,1175,307,6,525.75,16.97,False,True
2901,1380,13,5,1949.37,20.56,False,True
2903,846,502,8,1263.0,36.6,False,True
2904,102,8,1,1627.78,39.59,False,True
2905,83,348,6,1796.13,29.85,False,True
2906,335,453,8,609.72,32.91,False,True
2907,1157,27,4,330.44,5.4,False,True
2908,323,65,7,2239.0,32.05,False,True
2909,150,41,1,1006.07,40.46,False,True
2910,1307,280,2,1798.94,40.1,False,True
2911,557,361,7,2281.34,57.13,False,True
2912,1292,92,5,2074.5,39.61,False,True
2913,52,316,2,2350.38,39.46,False,True
2914,247,64,5,2053.26,24.41,False,True
2915,1424,412,2,1463.26,16.08,False,True
2916,818,30,3,1976.42,18.39,False,True
2917,154,495,1,326.7,12.34,False,True
2918,9,258,4,766.81,9.73,False,True
2919,943,140,3,153.0,38.17,False,True
2920,1320,187,8,1960.68,30.12,False,True
2921,358,470,4,541.33,42.04,False,True
2922,1402,17,1,2236.23,34.52,False,True
2923,822,434,5,1915.65,17.16,False,True
2924,278,466,6,1808.48,40.62,False,True
2925,269,246,7,1655.48,47.34,False,True
2926,319,485,4,2076.94,53.7,False,True
2927,800,162,7,490.11,3.55,False,True
2928,537,137,4,642.29,20.6,False,True
2929,852,217,7,458.96,21.87,False,True
2930,66,291,2,1851.79,56.6,False,True
2931,417,278,2,198.35,15.91,False,True
2932,1180,272,8,1605.65,48.78,False,True
2933,1294,545,5,949.52,53.95,False,True
2934,153,166,7,686.41,36.63,False,True
2935,516,397,8,437.96,12.26,False,True
2936,440,541,2,903.53,3.67,False,True
2937,648,123,2,1993.36,16.68,False,True
2938,1165,182,1,852.31,53.32,False,True
2939,352,267,2,69.15,8.42,False,True
2940,829,308,8,1340.01,58.71,False,True
2941,345,316,2,2302.69,0.79,False,True
2942,862,399,7,609.65,18.57,False,True
2943,210,151,8,1496.31,2.22,False,True
2944,693,10,5,1097.24,0.54,False,True
2945,221,169,4,208.08,54.59,False,True
2946,108,192,7,1974.06,30.69,False,True
2947,465,137,7,2221.97,42.12,False,True
2948,1123,303,8,1548.1,37.07,False,True
2949,1304,464,1,2328.93,17.16,False,True
2950,570,277,8,560.98,14.8,False,True
2951,1093,434,6,428.29,50.58,False,True
2952,1227,280,8,1745.34,45.21,False,True
2953,1004,516,6,789.41,28.15,False,True
2954,1231,548,8,1089.2,43.19,False,True
2955,205,42,5,1825.76,18.99,False,True
2956,575,236,6,2432.85,1.52,False,True
2957,274,544,7,1549.34,25.53,False,True
2958,31,430,8,2268.47,54.41,False,True
2959,669,84,2,1253.52,9.91,False,True
2961,569,354,6,2456.76,14.05,False,True
2962,831,383,5,1604.07,27.19,False,True
2963,1495,339,7,2303.26,46.41,False,True
2964,661,470,5,1402.53,43.6,False,True
2965,1490,159,6,2345.84,49.77,False,True
2966,859,469,1,210.32,19.48,False,True
2967,348,162,3,1554.81,45.65,False,True
2968,877,336,7,1243.4,35.09,False,True
2969,1155,55,6,676.67,3.53,False,True
2970,538,92,3,710.76,44.39,False,True
2971,963,328,6,177.63,40.54,False,True
2972,1246,494,3,1539.49,18.74,False,True
2973,1481,445,1,1280.25,23.87,False,True
2975,920,148,6,2491.52,11.32,False,True
2976,448,520,2,1205.0,48.32,False,True
2977,99,252,4,157.58,17.51,False,True
2978,178,542,7,140.28,0.95,False,True
2979,1239,204,1,1829.25,4.01,False,True
2980,1189,247,7,1249.18,27.83,False,True
2981,492,427,7,781.32,19.85,False,True
2982,120,214,2,1535.38,41.75,False,True
2983,414,367,2,2254.85,37.46,False,True
2984,1176,323,1,1345.7,8.12,False,True
2985,1416,256,2,518.41,59.0,False,True
2986,638,533,1,1163.95,15.02,False,True
2987,886,142,7,1102.84,19.19,False,True
2988,253,305,7,397.18,54.27,False,True
2989,861,293,5,1653.95,52.73,False,True
2990,1186,465,5,138.93,49.5,False,True
2991,346,354,4,1852.61,21.67,False,True
2992,1270,212,3,938.73,15.87,False,True
2993,1146,87,5,2076.23,4.95,False,True
2994,1390,342,5,787.35,39.41,False,True
2995,601,306,3,599.45,1.81,False,True
2996,149,380,7,1241.31,15.34,False,True
2997,20,71,8,1499.8,2.7,False,True
2998,1403,309,4,1061.68,38.5,False,True
2999,704,46,1,147.95,39.96,False,True
3000,946,496,8,607.08,25.4,False,True
